pais,departamento,provincia,municipio,circunscripcion,tipo_cargo,titular_suplente,posicion,nombre,genero,sigla,no,twitter,perfil_facebook,pagina_facebook,pagina_web,Patrimonio_fecha,total_bienes,valor_bienes,rentas,deudas,Denuncia_fecha,denunciante,tipo,contenido,fuente
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Adalid Cardenas Bravo,,C-A,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Silvia Denise Flores Aranda,,SUMATE,6,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Kiara Adriana Torrico Lujan,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Oscar Henry Rojas Escobar,,SUMATE,7,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Jose Luis Rodriguez Padilla,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Nardy Eve Gutierrez Ernani,,UCS,8,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Limber Sanchez Cuevas,,UCS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Javier Escobar Ferrufino,,MTS,9,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Jose Eduardo Vera Cardozo,,MTS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Alcalde,,,Pedro Gutierrez Vidaurre,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Maria Amparo Acosta Peredo,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Osmar Lopez Vargas,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Daniel Escalera Chacon,,MAS-IPSP,2,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Karla Villarroel Peredo,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Maria Zulema Tapia Encinas,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,German Coca Miranda,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Edwin Condori Condori,,MAS-IPSP,4,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Fidelia Sigma Nina Mamani,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Monica Biviana Marca Mamani,,MAS-IPSP,5,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Policarpio Quinteros Zambrana,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Wilder Veliz Armas,,MTS,6,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Ruben Loza Lovera,,MTS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Martina Rojas Flores,,MTS,7,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Maira Guaman Fernandez,,MTS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Adan Mamani Garvizu,,MTS,8,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Juan Carlos Montaño Rodriguez,,MTS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Karla Karina Cardona Rocabado,,SUMATE,9,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Guiselda Lopez Pozo,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Ruben Alvarado Cespedes,,SUMATE,10,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Lucio Jhonny Ramirez,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Titular,,Cristiahn Diaz Prado,,FPV,11,,,,,,,,,,,,,,
Bolivia,Cochabamba,Chapare,Sacaba,,Concejal,Suplente,,Alejandro Quisberth Gamarra,,FPV,,,,,,,,,,,,,,,
